"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","Austria","Terajoule","Waste (non-renewable)","Gross inland consumption","18,449",""
"2005","Poland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","156.4",""
"2005","Poland","Terajoule","Waste (non-renewable)","Gross inland consumption","6,550",""
"2005","Portugal","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","140.1",""
"2005","Portugal","Terajoule","Waste (non-renewable)","Gross inland consumption","5,864",""
"2005","Romania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","85.4",""
"2005","Romania","Terajoule","Waste (non-renewable)","Gross inland consumption","3,574",""
"2005","Slovenia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","12.9",""
"2005","Slovenia","Terajoule","Waste (non-renewable)","Gross inland consumption","542",""
"2005","Slovakia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","50.5",""
"2005","Slovakia","Terajoule","Waste (non-renewable)","Gross inland consumption","2,114",""
"2005","Finland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","106.4",""
"2005","Finland","Terajoule","Waste (non-renewable)","Gross inland consumption","4,454",""
"2005","Sweden","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","482.2",""
"2005","Sweden","Terajoule","Waste (non-renewable)","Gross inland consumption","20,188",""
"2005","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","587.7",""
"2005","United Kingdom","Terajoule","Waste (non-renewable)","Gross inland consumption","24,607",""
"2005","Iceland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.8",""
"2005","Iceland","Terajoule","Waste (non-renewable)","Gross inland consumption","35",""
"2005","Norway","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","102.8",""
"2005","Norway","Terajoule","Waste (non-renewable)","Gross inland consumption","4,303",""
"2005","Montenegro","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2005","Montenegro","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2005","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2005","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2005","Albania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2005","Albania","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2005","Serbia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2005","Serbia","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2005","Turkey","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","25.2",""
"2005","Turkey","Terajoule","Waste (non-renewable)","Gross inland consumption","1,056",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2005","Moldova","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2005","Moldova","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2005","Ukraine","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2005","Ukraine","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","8,406.3",""
"2006","European Union (28 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","351,953",""
"2006","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","6,311.9",""
"2006","Euro area (19 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","264,266",""
"2006","Belgium","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","601.1",""
"2006","Belgium","Terajoule","Waste (non-renewable)","Gross inland consumption","25,166",""
"2006","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","59.2",""
"2006","Bulgaria","Terajoule","Waste (non-renewable)","Gross inland consumption","2,479",""
"2006","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","162.3",""
"2006","Czech Republic","Terajoule","Waste (non-renewable)","Gross inland consumption","6,797",""
"2006","Denmark","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","413.0",""
"2006","Denmark","Terajoule","Waste (non-renewable)","Gross inland consumption","17,292",""
"2006","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","2,161.4",""
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Gross inland consumption","90,492",""
"2006","Estonia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Estonia","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Ireland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Ireland","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Greece","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","5.6",""
"2006","Greece","Terajoule","Waste (non-renewable)","Gross inland consumption","233",""
"2006","Spain","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","252.1",""
"2006","Spain","Terajoule","Waste (non-renewable)","Gross inland consumption","10,556",""
"2006","France","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","1,021.8",""
"2006","France","Terajoule","Waste (non-renewable)","Gross inland consumption","42,780",""
"2006","Croatia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","4.6",""
"2006","Croatia","Terajoule","Waste (non-renewable)","Gross inland consumption","191",""
"2006","Italy","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","766.0",""
"2006","Italy","Terajoule","Waste (non-renewable)","Gross inland consumption","32,071",""
"2006","Cyprus","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","1.7",""
"2006","Cyprus","Terajoule","Waste (non-renewable)","Gross inland consumption","73",""
"2006","Latvia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","3.1",""
"2006","Latvia","Terajoule","Waste (non-renewable)","Gross inland consumption","131",""
"2006","Lithuania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Lithuania","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","36.9",""
"2006","Luxembourg","Terajoule","Waste (non-renewable)","Gross inland consumption","1,544",""
"2006","Hungary","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","74.4",""
"2006","Hungary","Terajoule","Waste (non-renewable)","Gross inland consumption","3,117",""
"2006","Malta","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Malta","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Netherlands","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","688.7",""
"2006","Netherlands","Terajoule","Waste (non-renewable)","Gross inland consumption","28,834",""
"2006","Austria","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","474.6",""
"2006","Austria","Terajoule","Waste (non-renewable)","Gross inland consumption","19,872",""
"2006","Poland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","282.4",""
"2006","Poland","Terajoule","Waste (non-renewable)","Gross inland consumption","11,824",""
"2006","Portugal","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","145.1",""
"2006","Portugal","Terajoule","Waste (non-renewable)","Gross inland consumption","6,075",""
"2006","Romania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","80.9",""
"2006","Romania","Terajoule","Waste (non-renewable)","Gross inland consumption","3,387",""
"2006","Slovenia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","16.0",""
"2006","Slovenia","Terajoule","Waste (non-renewable)","Gross inland consumption","668",""
"2006","Slovakia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","42.3",""
"2006","Slovakia","Terajoule","Waste (non-renewable)","Gross inland consumption","1,770",""
"2006","Finland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","95.6",""
"2006","Finland","Terajoule","Waste (non-renewable)","Gross inland consumption","4,001",""
"2006","Sweden","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","518.6",""
"2006","Sweden","Terajoule","Waste (non-renewable)","Gross inland consumption","21,713",""
"2006","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","498.9",""
"2006","United Kingdom","Terajoule","Waste (non-renewable)","Gross inland consumption","20,887",""
"2006","Iceland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.8",""
"2006","Iceland","Terajoule","Waste (non-renewable)","Gross inland consumption","35",""
"2006","Norway","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","104.6",""
"2006","Norway","Terajoule","Waste (non-renewable)","Gross inland consumption","4,381",""
"2006","Montenegro","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Montenegro","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Albania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Albania","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Serbia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","4.5",""
"2006","Serbia","Terajoule","Waste (non-renewable)","Gross inland consumption","190",""
"2006","Turkey","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","27.5",""
"2006","Turkey","Terajoule","Waste (non-renewable)","Gross inland consumption","1,152",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Moldova","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Moldova","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2006","Ukraine","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2006","Ukraine","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","8,870.8",""
"2007","European Union (28 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","371,401",""
"2007","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","6,847.6",""
"2007","Euro area (19 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","286,697",""
"2007","Belgium","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","623.6",""
"2007","Belgium","Terajoule","Waste (non-renewable)","Gross inland consumption","26,109",""
"2007","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","67.6",""
"2007","Bulgaria","Terajoule","Waste (non-renewable)","Gross inland consumption","2,829",""
"2007","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","187.5",""
"2007","Czech Republic","Terajoule","Waste (non-renewable)","Gross inland consumption","7,850",""
"2007","Denmark","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","427.3",""
"2007","Denmark","Terajoule","Waste (non-renewable)","Gross inland consumption","17,889",""
"2007","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","2,488.4",""
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Gross inland consumption","104,184",""
"2007","Estonia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Estonia","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Ireland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Ireland","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Greece","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","5.6",""
"2007","Greece","Terajoule","Waste (non-renewable)","Gross inland consumption","233",""
"2007","Spain","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","309.2",""
"2007","Spain","Terajoule","Waste (non-renewable)","Gross inland consumption","12,945",""
"2007","France","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","1,046.2",""
"2007","France","Terajoule","Waste (non-renewable)","Gross inland consumption","43,801",""
"2007","Croatia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","6.4",""
"2007","Croatia","Terajoule","Waste (non-renewable)","Gross inland consumption","269",""
"2007","Italy","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","825.7",""
"2007","Italy","Terajoule","Waste (non-renewable)","Gross inland consumption","34,571",""
"2007","Cyprus","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","6.9",""
"2007","Cyprus","Terajoule","Waste (non-renewable)","Gross inland consumption","288",""
"2007","Latvia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","5.0",""
"2007","Latvia","Terajoule","Waste (non-renewable)","Gross inland consumption","210",""
"2007","Lithuania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Lithuania","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","32.9",""
"2007","Luxembourg","Terajoule","Waste (non-renewable)","Gross inland consumption","1,378",""
"2007","Hungary","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","74.3",""
"2007","Hungary","Terajoule","Waste (non-renewable)","Gross inland consumption","3,110",""
"2007","Malta","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Malta","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Netherlands","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","720.5",""
"2007","Netherlands","Terajoule","Waste (non-renewable)","Gross inland consumption","30,165",""
"2007","Austria","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","486.6",""
"2007","Austria","Terajoule","Waste (non-renewable)","Gross inland consumption","20,371",""
"2007","Poland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","234.6",""
"2007","Poland","Terajoule","Waste (non-renewable)","Gross inland consumption","9,822",""
"2007","Portugal","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","133.4",""
"2007","Portugal","Terajoule","Waste (non-renewable)","Gross inland consumption","5,585",""
"2007","Romania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","105.8",""
"2007","Romania","Terajoule","Waste (non-renewable)","Gross inland consumption","4,428",""
"2007","Slovenia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","12.8",""
"2007","Slovenia","Terajoule","Waste (non-renewable)","Gross inland consumption","535",""
"2007","Slovakia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","52.2",""
"2007","Slovakia","Terajoule","Waste (non-renewable)","Gross inland consumption","2,187",""
"2007","Finland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","98.8",""
"2007","Finland","Terajoule","Waste (non-renewable)","Gross inland consumption","4,135",""
"2007","Sweden","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","400.5",""
"2007","Sweden","Terajoule","Waste (non-renewable)","Gross inland consumption","16,768",""
"2007","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","519.2",""
"2007","United Kingdom","Terajoule","Waste (non-renewable)","Gross inland consumption","21,739",""
"2007","Iceland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","3.0",""
"2007","Iceland","Terajoule","Waste (non-renewable)","Gross inland consumption","126",""
"2007","Norway","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","106.3",""
"2007","Norway","Terajoule","Waste (non-renewable)","Gross inland consumption","4,449",""
"2007","Montenegro","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Montenegro","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Albania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Albania","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Serbia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","10.7",""
"2007","Serbia","Terajoule","Waste (non-renewable)","Gross inland consumption","449",""
"2007","Turkey","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","34.1",""
"2007","Turkey","Terajoule","Waste (non-renewable)","Gross inland consumption","1,428",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Moldova","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Moldova","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2007","Ukraine","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2007","Ukraine","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2008","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","9,781.9",""
"2008","European Union (28 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","409,549",""
"2008","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","7,872.4",""
"2008","Euro area (19 countries)","Terajoule","Waste (non-renewable)","Gross inland consumption","329,603",""
"2008","Belgium","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","650.2",""
"2008","Belgium","Terajoule","Waste (non-renewable)","Gross inland consumption","27,223",""
"2008","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","3.1",""
"2008","Bulgaria","Terajoule","Waste (non-renewable)","Gross inland consumption","129",""
"2008","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","190.0",""
"2008","Czech Republic","Terajoule","Waste (non-renewable)","Gross inland consumption","7,957",""
"2008","Denmark","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","446.1",""
"2008","Denmark","Terajoule","Waste (non-renewable)","Gross inland consumption","18,679",""
"2008","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","3,319.7",""
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Gross inland consumption","138,991",""
"2008","Estonia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2008","Estonia","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2008","Ireland","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2008","Ireland","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2008","Greece","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","4.0",""
"2008","Greece","Terajoule","Waste (non-renewable)","Gross inland consumption","168",""
"2008","Spain","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","328.1",""
"2008","Spain","Terajoule","Waste (non-renewable)","Gross inland consumption","13,735",""
"2008","France","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","1,082.8",""
"2008","France","Terajoule","Waste (non-renewable)","Gross inland consumption","45,334",""
"2008","Croatia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","8.5",""
"2008","Croatia","Terajoule","Waste (non-renewable)","Gross inland consumption","356",""
"2008","Italy","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","752.0",""
"2008","Italy","Terajoule","Waste (non-renewable)","Gross inland consumption","31,483",""
"2008","Cyprus","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","5.7",""
"2008","Cyprus","Terajoule","Waste (non-renewable)","Gross inland consumption","239",""
"2008","Latvia","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","5.0",""
"2008","Latvia","Terajoule","Waste (non-renewable)","Gross inland consumption","210",""
"2008","Lithuania","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
"2008","Lithuania","Terajoule","Waste (non-renewable)","Gross inland consumption","0",""
"2008","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","35.1",""
"2008","Luxembourg","Terajoule","Waste (non-renewable)","Gross inland consumption","1,470",""
"2008","Hungary","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","68.1",""
"2008","Hungary","Terajoule","Waste (non-renewable)","Gross inland consumption","2,850",""
"2008","Malta","Thousand TOE (tonnes of oil equivalent)","Waste (non-renewable)","Gross inland consumption","0.0",""
